customer_id,first_name,last_name,dob,gender,phone,email,city,state,customer_since,kyc_status,occupation,annual_income,risk_category
CUST000535,Diya,Joshi,1979-04-26,Other,9102562588,diya.joshi535@example.com,Kochi,Kerala,2025-05-03,Pending,Teacher,4180207,Low
CUST000536,Ishaan,Sharma,2001-01-27,Other,9222694053,ishaan.sharma536@example.com,Chandigarh,Punjab,2025-08-26,Verified,Engineer,1715992,Low
CUST000537,Diya,Yadav,1980-09-24,Female,9683414651,diya.yadav537@example.com,Kochi,Kerala,2026-03-27,Verified,Retired,965455,Low
CUST000538,Vivaan,Gupta,1980-08-23,Other,9706827788,vivaan.gupta538@example.com,Bhopal,Madhya Pradesh,2014-10-18,Verified,Freelancer,1775379,Medium
CUST000539,Neha,Sharma,1993-02-15,Other,9853890972,neha.sharma539@example.com,Bhopal,Madhya Pradesh,2023-09-28,Pending,Student,810172,Low
CUST000540,Sai,Jain,1959-07-27,Female,9762515381,sai.jain540@example.com,Pune,Maharashtra,2018-07-04,Verified,Self Employed,2400890,Low
CUST000541,Neha,Chopra,1982-05-07,Other,9807970509,neha.chopra541@example.com,Hyderabad,Telangana,2022-04-29,Verified,Doctor,1078957,Low
CUST000542,Kiran,Iyer,1986-10-22,Male,9167318826,kiran.iyer542@example.com,Jaipur,Rajasthan,2014-10-11,Pending,Salaried,1485522,Medium
CUST000543,Ishaan,Singh,1990-06-21,Female,9456284177,ishaan.singh543@example.com,Lucknow,Uttar Pradesh,2015-08-18,Verified,Teacher,228739,Low
CUST000544,Nitin,Patel,1972-01-03,Female,9026650237,nitin.patel544@example.com,Delhi,Delhi,2017-12-17,Verified,Engineer,4337122,Medium
CUST000545,Amit,Reddy,1990-11-16,Other,9621102258,amit.reddy545@example.com,Pune,Maharashtra,2012-04-21,Verified,Retired,616541,Medium
CUST000546,Ananya,Bose,1955-09-21,Female,9744716392,ananya.bose546@example.com,Ahmedabad,Gujarat,2023-06-20,Verified,Self Employed,1144857,Medium
CUST000547,Amit,Singh,1993-07-02,Male,9718923923,amit.singh547@example.com,Chandigarh,Punjab,2014-09-13,Verified,Salaried,2477317,High
CUST000548,Pooja,Reddy,1956-08-01,Other,9310668433,pooja.reddy548@example.com,Jaipur,Rajasthan,2019-07-16,Verified,Salaried,4457046,Low
CUST000549,Vivaan,Joshi,1979-02-26,Female,9456350200,vivaan.joshi549@example.com,Delhi,Delhi,2013-03-03,Verified,Doctor,1958196,Low
CUST000550,Ishaan,Mehta,1971-08-01,Female,9755411082,ishaan.mehta550@example.com,Jaipur,Rajasthan,2019-06-06,Verified,Doctor,3297142,Low
CUST000551,Ishaan,Patel,1989-06-15,Male,9129109337,ishaan.patel551@example.com,Ahmedabad,Gujarat,2014-03-19,Verified,Consultant,3056436,Low
CUST000552,Ira,Patel,1968-10-14,Male,9236848557,ira.patel552@example.com,Kochi,Kerala,2026-02-15,Verified,Teacher,747980,Low
CUST000553,Anika,Jain,1969-12-23,Other,9424090367,anika.jain553@example.com,Mumbai,Maharashtra,2023-12-10,Pending,Business,1568467,Low
CUST000554,Anika,Chopra,1990-01-04,Female,9943202939,anika.chopra554@example.com,Kochi,Kerala,2012-03-13,Pending,Consultant,4000515,Low
CUST000555,Neha,Jain,1982-03-22,Male,9448123083,neha.jain555@example.com,Chennai,Tamil Nadu,2018-07-18,Verified,Student,2509990,Medium
CUST000556,Ishaan,Verma,1977-05-04,Male,9810595518,ishaan.verma556@example.com,Chandigarh,Punjab,2017-12-03,Verified,Teacher,2653761,Low
CUST000557,Vivaan,Sharma,1974-09-03,Other,9424089164,vivaan.sharma557@example.com,Pune,Maharashtra,2026-01-17,Verified,Consultant,1909387,Medium
CUST000558,Krishna,Nair,1973-04-18,Other,9627365271,krishna.nair558@example.com,Chennai,Tamil Nadu,2023-02-14,Verified,Student,1657322,Low
CUST000559,Ira,Iyer,1980-04-21,Male,9422693121,ira.iyer559@example.com,Chandigarh,Punjab,2021-07-25,Verified,Teacher,1020822,Medium
CUST000560,Sai,Sharma,1963-12-12,Female,9601002314,sai.sharma560@example.com,Ahmedabad,Gujarat,2015-03-14,Pending,Freelancer,293220,Medium
CUST000561,Aarav,Mehta,1985-05-11,Other,9132797245,aarav.mehta561@example.com,Kochi,Kerala,2022-09-28,Verified,Salaried,2423588,Low
CUST000562,Arjun,Sharma,1964-03-23,Other,9418620303,arjun.sharma562@example.com,Mumbai,Maharashtra,2021-07-31,Verified,Doctor,2586240,Low
CUST000563,Kiran,Chopra,1965-01-31,Female,9213145195,kiran.chopra563@example.com,Chandigarh,Punjab,2014-08-27,Verified,Business,543619,Low
CUST000564,Reyansh,Bose,1985-01-15,Other,9262494514,reyansh.bose564@example.com,Kochi,Kerala,2023-03-13,Verified,Self Employed,820633,Medium
CUST000565,Nitin,Reddy,1968-02-25,Female,9267711964,nitin.reddy565@example.com,Chandigarh,Punjab,2015-03-31,Verified,Student,1705655,Medium
CUST000566,Diya,Nair,1993-01-09,Female,9695236687,diya.nair566@example.com,Lucknow,Uttar Pradesh,2024-01-31,Verified,Consultant,2110340,Low
CUST000567,Kiara,Bose,1974-09-05,Other,9135030587,kiara.bose567@example.com,Kochi,Kerala,2014-12-30,Pending,Salaried,3110539,Low
CUST000568,Nitin,Reddy,1996-04-21,Male,9863330212,nitin.reddy568@example.com,Chennai,Tamil Nadu,2020-06-19,Verified,Teacher,3297913,Low
CUST000569,Arjun,Gupta,1969-03-11,Male,9252131096,arjun.gupta569@example.com,Lucknow,Uttar Pradesh,2015-05-11,Verified,Engineer,1355347,Medium
CUST000570,Amit,Joshi,1991-12-02,Other,9570412009,amit.joshi570@example.com,Lucknow,Uttar Pradesh,2015-11-22,Verified,Salaried,3505166,Medium
CUST000571,Rohit,Yadav,1978-02-24,Other,9843624186,rohit.yadav571@example.com,Kochi,Kerala,2014-10-22,Verified,Teacher,649735,Low
CUST000572,Reyansh,Rao,1961-12-04,Other,9775662056,reyansh.rao572@example.com,Ahmedabad,Gujarat,2016-05-14,Verified,Business,832705,Low
CUST000573,Priya,Nair,1976-06-27,Female,9281139043,priya.nair573@example.com,Mumbai,Maharashtra,2024-05-16,Verified,Salaried,2196077,Low
CUST000574,Kiara,Verma,1998-05-28,Male,9051405468,kiara.verma574@example.com,Ahmedabad,Gujarat,2016-05-15,Verified,Teacher,3164979,High
CUST000575,Amit,Mehta,1991-07-16,Other,9818209679,amit.mehta575@example.com,Pune,Maharashtra,2012-11-02,Verified,Student,4064816,Low
CUST000576,Rahul,Gupta,1975-10-11,Male,9228898572,rahul.gupta576@example.com,Bhopal,Madhya Pradesh,2019-08-09,Verified,Freelancer,3794663,Low
CUST000577,Amit,Chopra,1973-09-25,Other,9912971024,amit.chopra577@example.com,Hyderabad,Telangana,2024-04-09,Pending,Business,4365179,Low
CUST000578,Ananya,Iyer,1969-06-27,Male,9495511274,ananya.iyer578@example.com,Chennai,Tamil Nadu,2022-08-12,Rejected,Engineer,1358156,High
CUST000579,Kiara,Mishra,1987-08-11,Female,9669275895,kiara.mishra579@example.com,Mumbai,Maharashtra,2020-05-19,Verified,Teacher,4424152,Low
CUST000580,Kiran,Verma,1960-02-13,Other,9380214629,kiran.verma580@example.com,Ahmedabad,Gujarat,2020-12-14,Pending,Retired,3436650,Medium
CUST000581,Rohit,Gupta,1996-10-17,Female,9871121663,rohit.gupta581@example.com,Pune,Maharashtra,2021-01-02,Verified,Doctor,3052456,High
CUST000582,Ira,Patel,1997-09-21,Male,9470827235,ira.patel582@example.com,Bhopal,Madhya Pradesh,2024-09-28,Verified,Freelancer,3370060,Low
CUST000583,Sunita,Das,1997-06-21,Male,9030644212,sunita.das583@example.com,Jaipur,Rajasthan,2013-07-21,Verified,Business,2682630,Medium
CUST000584,Myra,Bose,1974-03-17,Other,9420165423,myra.bose584@example.com,Kochi,Kerala,2019-11-01,Pending,Engineer,4168778,Low
CUST000585,Sunita,Iyer,1994-03-09,Female,9960893199,sunita.iyer585@example.com,Bhopal,Madhya Pradesh,2015-03-30,Verified,Doctor,299007,Low
CUST000586,Myra,Reddy,1983-05-22,Male,9648072791,myra.reddy586@example.com,Lucknow,Uttar Pradesh,2012-10-25,Verified,Retired,3704692,Medium
CUST000587,Priya,Iyer,1988-11-14,Male,9533905504,priya.iyer587@example.com,Ahmedabad,Gujarat,2018-11-19,Verified,Business,4367011,Low
CUST000588,Myra,Bose,1986-07-22,Female,9868512765,myra.bose588@example.com,Jaipur,Rajasthan,2015-12-20,Verified,Student,3836394,Low
CUST000589,Nitin,Bose,1980-05-30,Other,9911110961,nitin.bose589@example.com,Chandigarh,Punjab,2023-02-18,Verified,Freelancer,1016361,Low
CUST000590,Anika,Verma,1981-01-03,Female,9337861371,anika.verma590@example.com,Chandigarh,Punjab,2019-11-12,Rejected,Engineer,3643947,Medium
CUST000591,Rahul,Chopra,1988-08-11,Male,9844446306,rahul.chopra591@example.com,Mumbai,Maharashtra,2012-09-24,Verified,Student,3320742,Medium
CUST000592,Anika,Nair,1970-04-16,Other,9638639609,anika.nair592@example.com,Pune,Maharashtra,2021-08-16,Verified,Teacher,1637246,Low
CUST000593,Ananya,Jain,1994-03-29,Male,9128196482,ananya.jain593@example.com,Bengaluru,Karnataka,2019-03-26,Verified,Business,395085,Low
CUST000594,Rahul,Reddy,2003-10-11,Male,9960275233,rahul.reddy594@example.com,Mumbai,Maharashtra,2018-08-29,Verified,Retired,3351791,Medium
CUST000595,Rohit,Verma,1962-06-11,Male,9091179112,rohit.verma595@example.com,Chennai,Tamil Nadu,2018-05-02,Verified,Student,958271,Low
CUST000596,Nitin,Das,1990-01-22,Male,9706171366,nitin.das596@example.com,Hyderabad,Telangana,2019-01-12,Verified,Engineer,1531435,Low
CUST000597,Aarav,Iyer,2005-11-23,Other,9901557998,aarav.iyer597@example.com,Chandigarh,Punjab,2012-02-11,Verified,Self Employed,1200001,Low
CUST000598,Aarav,Rao,2001-06-21,Other,9235130523,aarav.rao598@example.com,Mumbai,Maharashtra,2013-11-14,Verified,Student,2424712,Low
CUST000599,Ayaan,Gupta,2004-06-23,Other,9477686342,ayaan.gupta599@example.com,Pune,Maharashtra,2016-06-09,Verified,Self Employed,3475262,Low
CUST000600,Sunita,Joshi,1973-06-19,Other,9767694591,sunita.joshi600@example.com,Bengaluru,Karnataka,2025-08-14,Verified,Retired,3140469,Low
CUST000601,Rahul,Gupta,1970-01-02,Male,9849649856,rahul.gupta601@example.com,Lucknow,Uttar Pradesh,2012-09-02,Verified,Doctor,3781957,Medium
CUST000602,Diya,Singh,1974-04-22,Other,9552510505,diya.singh602@example.com,Delhi,Delhi,2016-10-17,Verified,Doctor,2131599,Low
CUST000603,Aadhya,Joshi,1974-01-13,Other,9318491966,aadhya.joshi603@example.com,Ahmedabad,Gujarat,2019-02-16,Verified,Retired,1833589,Low
CUST000604,Ira,Mishra,1979-08-15,Female,9117295963,ira.mishra604@example.com,Mumbai,Maharashtra,2024-12-04,Verified,Salaried,218981,Medium
CUST000605,Shaurya,Reddy,1958-04-27,Other,9805017164,shaurya.reddy605@example.com,Jaipur,Rajasthan,2018-02-28,Verified,Doctor,3538331,Low
CUST000606,Priya,Nair,1959-03-23,Female,9477159103,priya.nair606@example.com,Lucknow,Uttar Pradesh,2013-01-26,Verified,Student,1061942,High
CUST000607,Nitin,Bose,1970-04-08,Male,9358004010,nitin.bose607@example.com,Hyderabad,Telangana,2018-10-28,Verified,Doctor,3363950,Low
CUST000608,Reyansh,Reddy,1996-05-01,Male,9252967188,reyansh.reddy608@example.com,Ahmedabad,Gujarat,2017-05-24,Verified,Engineer,2533353,Low
CUST000609,Neha,Mishra,1963-03-28,Female,9415833117,neha.mishra609@example.com,Hyderabad,Telangana,2013-05-08,Verified,Retired,4107130,Medium
CUST000610,Ayaan,Mishra,1985-07-17,Male,9988547281,ayaan.mishra610@example.com,Delhi,Delhi,2014-12-01,Verified,Doctor,3414443,High
CUST000611,Nitin,Jain,1990-11-26,Male,9146249127,nitin.jain611@example.com,Hyderabad,Telangana,2014-05-27,Verified,Retired,319149,Medium
CUST000612,Reyansh,Kumar,1997-09-22,Other,9875418156,reyansh.kumar612@example.com,Mumbai,Maharashtra,2016-10-03,Verified,Consultant,3794218,Low
CUST000613,Vivaan,Yadav,1988-03-04,Male,9066343629,vivaan.yadav613@example.com,Chennai,Tamil Nadu,2018-03-10,Verified,Engineer,3817009,Low
CUST000614,Vivaan,Singh,1974-09-13,Male,9009431814,vivaan.singh614@example.com,Delhi,Delhi,2017-01-29,Pending,Teacher,3467563,Low
CUST000615,Krishna,Kumar,1973-06-15,Male,9354940128,krishna.kumar615@example.com,Lucknow,Uttar Pradesh,2025-12-14,Verified,Self Employed,2181685,Low
CUST000616,Rohit,Gupta,1971-10-22,Female,9720765024,rohit.gupta616@example.com,Bengaluru,Karnataka,2013-09-22,Verified,Salaried,3133994,High
CUST000617,Kiara,Sharma,1977-03-16,Female,9100943882,kiara.sharma617@example.com,Lucknow,Uttar Pradesh,2015-04-15,Verified,Business,2735189,Medium
CUST000618,Ananya,Yadav,1986-06-21,Other,9474570545,ananya.yadav618@example.com,Lucknow,Uttar Pradesh,2023-08-13,Verified,Freelancer,4243062,Low
CUST000619,Rohit,Jain,1956-11-10,Male,9632570396,rohit.jain619@example.com,Bhopal,Madhya Pradesh,2020-01-23,Verified,Business,1806065,Medium
CUST000620,Aadhya,Mehta,2003-11-20,Female,9824556964,aadhya.mehta620@example.com,Chennai,Tamil Nadu,2018-12-08,Verified,Freelancer,3059594,Medium
CUST000621,Arjun,Bose,2005-11-02,Female,9410727284,arjun.bose621@example.com,Lucknow,Uttar Pradesh,2025-12-28,Verified,Student,2727163,Low
CUST000622,Aditya,Joshi,1995-09-20,Male,9349107406,aditya.joshi622@example.com,Mumbai,Maharashtra,2019-11-25,Verified,Salaried,598608,Low
CUST000623,Diya,Joshi,2005-04-22,Male,9142369143,diya.joshi623@example.com,Kochi,Kerala,2012-09-20,Verified,Doctor,2266485,Medium
CUST000624,Rahul,Chopra,1990-10-22,Male,9449429659,rahul.chopra624@example.com,Jaipur,Rajasthan,2015-02-14,Verified,Retired,2277323,Low
CUST000625,Sara,Patel,1982-05-13,Male,9497826612,sara.patel625@example.com,Chennai,Tamil Nadu,2023-10-23,Verified,Doctor,4406307,High
CUST000626,Amit,Das,1986-10-11,Female,9766708061,amit.das626@example.com,Lucknow,Uttar Pradesh,2015-02-25,Verified,Self Employed,2215459,Low
CUST000627,Diya,Reddy,2003-09-27,Other,9406260787,diya.reddy627@example.com,Ahmedabad,Gujarat,2013-03-21,Verified,Self Employed,1077991,Low
CUST000628,Arjun,Joshi,1998-03-12,Other,9501980382,arjun.joshi628@example.com,Ahmedabad,Gujarat,2024-08-09,Verified,Engineer,1324229,Low
CUST000629,Rohit,Reddy,1982-11-22,Other,9079311029,rohit.reddy629@example.com,Chennai,Tamil Nadu,2014-09-18,Verified,Retired,1893739,Low
CUST000630,Aarav,Jain,1990-01-19,Male,9146723849,aarav.jain630@example.com,Lucknow,Uttar Pradesh,2021-11-06,Pending,Freelancer,1213447,Low
CUST000631,Rahul,Sharma,1967-09-17,Other,9328837744,rahul.sharma631@example.com,Bengaluru,Karnataka,2014-03-30,Pending,Engineer,3261466,Medium
CUST000632,Aadhya,Chopra,1964-08-18,Female,9662047196,aadhya.chopra632@example.com,Bhopal,Madhya Pradesh,2012-03-31,Verified,Salaried,3908563,Low
CUST000633,Pooja,Das,1996-12-23,Other,9740258835,pooja.das633@example.com,Bengaluru,Karnataka,2023-10-11,Verified,Business,1643785,Medium
CUST000634,Diya,Nair,1967-07-25,Female,9461767929,diya.nair634@example.com,Lucknow,Uttar Pradesh,2023-05-16,Verified,Consultant,2354545,Low
CUST000635,Ananya,Das,1991-03-23,Male,9002311775,ananya.das635@example.com,Ahmedabad,Gujarat,2017-03-11,Rejected,Retired,1064426,Medium
CUST000636,Reyansh,Chopra,1960-10-10,Male,9941017590,reyansh.chopra636@example.com,Jaipur,Rajasthan,2015-11-26,Verified,Engineer,3347781,Low
CUST000637,Rahul,Rao,1972-07-23,Female,9774332683,rahul.rao637@example.com,Hyderabad,Telangana,2013-12-05,Verified,Business,1887414,Low
CUST000638,Sai,Sharma,1991-08-10,Other,9815287339,sai.sharma638@example.com,Pune,Maharashtra,2022-08-16,Verified,Doctor,1336567,Medium
CUST000639,Myra,Bose,1988-09-28,Male,9912841173,myra.bose639@example.com,Chandigarh,Punjab,2013-02-25,Verified,Doctor,369100,Low
CUST000640,Shaurya,Kumar,1987-02-09,Male,9241893898,shaurya.kumar640@example.com,Jaipur,Rajasthan,2019-01-01,Verified,Salaried,1110082,Low
CUST000641,Pooja,Kumar,1957-09-09,Male,9564350238,pooja.kumar641@example.com,Chandigarh,Punjab,2019-05-24,Pending,Salaried,2156500,Low
CUST000642,Sunita,Verma,1961-05-07,Female,9991872401,sunita.verma642@example.com,Pune,Maharashtra,2012-10-18,Verified,Retired,3118174,Low
CUST000643,Shaurya,Singh,1959-12-19,Male,9389608706,shaurya.singh643@example.com,Mumbai,Maharashtra,2020-06-17,Verified,Teacher,3760539,Low
CUST000644,Arjun,Yadav,1987-12-28,Female,9356033190,arjun.yadav644@example.com,Delhi,Delhi,2017-02-03,Verified,Consultant,564028,High
CUST000645,Aarav,Singh,1961-11-15,Male,9272405593,aarav.singh645@example.com,Mumbai,Maharashtra,2018-07-23,Verified,Teacher,4195638,Medium
CUST000646,Rohit,Gupta,1977-06-12,Other,9375374584,rohit.gupta646@example.com,Delhi,Delhi,2017-06-23,Verified,Self Employed,2854782,Medium
CUST000647,Anika,Mehta,1986-02-05,Female,9974132834,anika.mehta647@example.com,Mumbai,Maharashtra,2024-05-26,Verified,Doctor,1370857,Low
CUST000648,Krishna,Yadav,1995-09-16,Male,9070449641,krishna.yadav648@example.com,Chandigarh,Punjab,2013-05-04,Verified,Freelancer,3400690,Low
CUST000649,Nitin,Chopra,1994-11-01,Male,9336268040,nitin.chopra649@example.com,Jaipur,Rajasthan,2024-02-23,Verified,Salaried,3000403,Medium
CUST000650,Pooja,Kumar,1974-06-05,Male,9596601864,pooja.kumar650@example.com,Ahmedabad,Gujarat,2023-12-29,Verified,Freelancer,2361882,Low
CUST000651,Aadhya,Yadav,1976-05-16,Male,9044138459,aadhya.yadav651@example.com,Bhopal,Madhya Pradesh,2020-11-06,Verified,Self Employed,3214116,Low
CUST000652,Ishaan,Sharma,1982-07-14,Other,9542770707,ishaan.sharma652@example.com,Delhi,Delhi,2012-10-30,Rejected,Engineer,2007395,Low
CUST000653,Kiara,Gupta,2004-06-21,Female,9172444723,kiara.gupta653@example.com,Chennai,Tamil Nadu,2026-02-19,Verified,Freelancer,595904,Low
CUST000654,Rahul,Verma,2000-06-17,Female,9950830440,rahul.verma654@example.com,Bengaluru,Karnataka,2019-12-04,Verified,Salaried,2148779,Low
CUST000655,Aditya,Jain,1965-02-25,Other,9133595616,aditya.jain655@example.com,Lucknow,Uttar Pradesh,2018-05-08,Verified,Doctor,3202305,Low
CUST000656,Avni,Das,1981-05-19,Other,9025042901,avni.das656@example.com,Lucknow,Uttar Pradesh,2025-08-29,Verified,Doctor,4464868,Medium
CUST000657,Neha,Jain,1985-11-12,Male,9690261139,neha.jain657@example.com,Ahmedabad,Gujarat,2023-04-17,Rejected,Consultant,3687110,Low
CUST000658,Arjun,Jain,1997-05-17,Other,9887543943,arjun.jain658@example.com,Mumbai,Maharashtra,2019-05-16,Verified,Doctor,2116851,Low
CUST000659,Neha,Mehta,1976-08-16,Female,9651588157,neha.mehta659@example.com,Bhopal,Madhya Pradesh,2025-07-28,Verified,Teacher,2107394,Low
CUST000660,Vikas,Reddy,1976-12-22,Female,9929445511,vikas.reddy660@example.com,Kochi,Kerala,2021-02-28,Verified,Student,4325652,Low
CUST000661,Priya,Patel,1995-09-26,Male,9216487120,priya.patel661@example.com,Bengaluru,Karnataka,2021-09-04,Verified,Student,792491,Low
CUST000662,Nitin,Jain,1992-11-21,Female,9268341559,nitin.jain662@example.com,Jaipur,Rajasthan,2025-08-26,Verified,Salaried,798681,Medium
CUST000663,Diya,Yadav,1995-05-08,Other,9647229812,diya.yadav663@example.com,Jaipur,Rajasthan,2012-03-04,Verified,Doctor,3984461,Low
CUST000664,Myra,Iyer,1980-01-22,Male,9347509889,myra.iyer664@example.com,Kochi,Kerala,2023-05-26,Pending,Teacher,2572910,Low
CUST000665,Ananya,Iyer,1958-10-06,Other,9368499515,ananya.iyer665@example.com,Bengaluru,Karnataka,2018-05-22,Verified,Self Employed,2477207,Low
CUST000666,Krishna,Iyer,1978-04-10,Other,9134213882,krishna.iyer666@example.com,Chennai,Tamil Nadu,2012-08-12,Verified,Salaried,1816891,Low
CUST000667,Vikas,Sharma,1973-03-23,Female,9967827411,vikas.sharma667@example.com,Pune,Maharashtra,2021-12-19,Pending,Engineer,2386678,Low
CUST000668,Sai,Kumar,1965-06-13,Female,9131528547,sai.kumar668@example.com,Bhopal,Madhya Pradesh,2026-02-22,Verified,Business,2820817,Medium
CUST000669,Vivaan,Bose,2001-10-07,Female,9380032963,vivaan.bose669@example.com,Delhi,Delhi,2016-05-21,Verified,Student,4244340,Medium
CUST000670,Neha,Mishra,1966-10-28,Male,9183061789,neha.mishra670@example.com,Chennai,Tamil Nadu,2016-09-04,Verified,Salaried,3687774,Medium
CUST000671,Meera,Chopra,1976-01-22,Other,9578243477,meera.chopra671@example.com,Chandigarh,Punjab,2026-02-17,Verified,Doctor,4214576,Low
CUST000672,Krishna,Mehta,1992-08-23,Female,9536127515,krishna.mehta672@example.com,Chennai,Tamil Nadu,2020-12-05,Verified,Engineer,4283492,Low
CUST000673,Rohit,Singh,1981-02-06,Female,9836085456,rohit.singh673@example.com,Mumbai,Maharashtra,2020-10-11,Verified,Teacher,3524366,Low
CUST000674,Vivaan,Kumar,1974-08-23,Female,9047639283,vivaan.kumar674@example.com,Lucknow,Uttar Pradesh,2026-01-09,Verified,Freelancer,2945591,Low
CUST000675,Sara,Sharma,1956-11-22,Female,9155810835,sara.sharma675@example.com,Bhopal,Madhya Pradesh,2024-01-04,Verified,Student,3497914,Medium
CUST000676,Krishna,Joshi,1988-07-17,Female,9638300081,krishna.joshi676@example.com,Bengaluru,Karnataka,2023-04-01,Verified,Engineer,534713,Low
CUST000677,Shaurya,Sharma,1977-03-09,Male,9416624111,shaurya.sharma677@example.com,Hyderabad,Telangana,2023-04-25,Verified,Teacher,349065,Low
CUST000678,Vikas,Rao,1968-08-15,Male,9963945680,vikas.rao678@example.com,Ahmedabad,Gujarat,2018-10-11,Verified,Retired,1016169,Low
CUST000679,Rahul,Mishra,1981-02-16,Female,9136847488,rahul.mishra679@example.com,Jaipur,Rajasthan,2017-06-26,Verified,Engineer,3482135,High
CUST000680,Priya,Rao,1964-09-18,Female,9390637579,priya.rao680@example.com,Bhopal,Madhya Pradesh,2014-06-11,Verified,Doctor,1386040,Medium
CUST000681,Aditya,Mehta,1970-03-09,Male,9793126978,aditya.mehta681@example.com,Kochi,Kerala,2024-09-15,Verified,Salaried,4319088,Low
CUST000682,Shaurya,Nair,1958-04-11,Female,9996043878,shaurya.nair682@example.com,Bengaluru,Karnataka,2023-03-18,Verified,Retired,2879772,Low
CUST000683,Ira,Jain,1962-04-22,Male,9616202812,ira.jain683@example.com,Kochi,Kerala,2016-06-04,Verified,Business,507675,Medium
CUST000684,Ira,Iyer,2002-01-23,Female,9286604164,ira.iyer684@example.com,Chandigarh,Punjab,2018-01-29,Verified,Freelancer,3297473,Low
CUST000685,Reyansh,Reddy,2001-12-10,Other,9395894773,reyansh.reddy685@example.com,Chennai,Tamil Nadu,2019-05-28,Pending,Student,1557729,Low
CUST000686,Vikas,Mishra,1983-07-03,Female,9227104331,vikas.mishra686@example.com,Mumbai,Maharashtra,2024-01-23,Verified,Business,692609,Low
CUST000687,Meera,Iyer,1986-06-10,Other,9835034469,meera.iyer687@example.com,Delhi,Delhi,2018-11-09,Verified,Teacher,2316992,Low
CUST000688,Rahul,Patel,1968-09-03,Male,9342491289,rahul.patel688@example.com,Delhi,Delhi,2020-08-03,Verified,Freelancer,2505636,High
CUST000689,Neha,Mishra,1970-01-30,Male,9331922270,neha.mishra689@example.com,Hyderabad,Telangana,2019-04-02,Verified,Salaried,1329028,Low
CUST000690,Myra,Bose,1997-04-26,Female,9481386667,myra.bose690@example.com,Chandigarh,Punjab,2019-12-18,Verified,Consultant,2838953,Low
CUST000691,Kiran,Patel,1979-12-01,Other,9268774186,kiran.patel691@example.com,Bengaluru,Karnataka,2019-10-23,Verified,Doctor,4089727,Medium
CUST000692,Diya,Bose,2005-03-22,Male,9652037583,diya.bose692@example.com,Hyderabad,Telangana,2012-02-15,Verified,Doctor,969439,Medium
CUST000693,Pooja,Kumar,1956-03-01,Other,9404760440,pooja.kumar693@example.com,Kochi,Kerala,2024-10-31,Verified,Engineer,3992460,Low
CUST000694,Ira,Rao,1958-06-05,Female,9092221610,ira.rao694@example.com,Delhi,Delhi,2021-12-11,Verified,Salaried,2816007,Low
CUST000695,Sara,Kumar,1956-06-30,Female,9529580660,sara.kumar695@example.com,Hyderabad,Telangana,2013-06-16,Verified,Consultant,1417436,Medium
CUST000696,Aditya,Iyer,1958-12-29,Female,9938620448,aditya.iyer696@example.com,Lucknow,Uttar Pradesh,2019-11-12,Verified,Engineer,902219,Low
CUST000697,Myra,Gupta,1963-02-15,Male,9125902035,myra.gupta697@example.com,Delhi,Delhi,2022-04-29,Verified,Retired,2761865,Medium
CUST000698,Rahul,Patel,1966-11-28,Female,9064242956,rahul.patel698@example.com,Bhopal,Madhya Pradesh,2017-01-25,Verified,Self Employed,1851217,Low
CUST000699,Shaurya,Kumar,1994-06-09,Female,9175955872,shaurya.kumar699@example.com,Bhopal,Madhya Pradesh,2012-10-27,Pending,Freelancer,3415324,Low
CUST000700,Kiara,Patel,1993-12-03,Female,9435884183,kiara.patel700@example.com,Bhopal,Madhya Pradesh,2017-10-16,Verified,Self Employed,443805,Medium
CUST000701,Anika,Iyer,1967-07-18,Female,9955969051,anika.iyer701@example.com,Lucknow,Uttar Pradesh,2026-02-12,Verified,Salaried,1511695,Low
CUST000702,Ananya,Nair,1963-12-28,Male,9542782079,ananya.nair702@example.com,Chandigarh,Punjab,2022-03-28,Verified,Teacher,3529852,Low
CUST000703,Krishna,Kumar,1988-06-25,Other,9576403816,krishna.kumar703@example.com,Bhopal,Madhya Pradesh,2021-07-20,Verified,Freelancer,3541735,Low
CUST000704,Reyansh,Jain,1981-12-19,Other,9839225014,reyansh.jain704@example.com,Bengaluru,Karnataka,2015-03-04,Verified,Engineer,3501837,Low
CUST000705,Aarav,Reddy,1970-06-09,Female,9412336132,aarav.reddy705@example.com,Hyderabad,Telangana,2024-06-15,Pending,Doctor,221479,Low
CUST000706,Diya,Mehta,2004-04-29,Other,9637673162,diya.mehta706@example.com,Lucknow,Uttar Pradesh,2019-02-20,Verified,Student,3534466,Medium
CUST000707,Kiran,Joshi,1993-02-03,Other,9681579039,kiran.joshi707@example.com,Chandigarh,Punjab,2015-12-30,Verified,Doctor,3219028,Low
CUST000708,Vikas,Sharma,1990-09-21,Male,9327303461,vikas.sharma708@example.com,Ahmedabad,Gujarat,2019-08-13,Verified,Student,3751125,Low
CUST000709,Shaurya,Chopra,1998-02-14,Male,9462268171,shaurya.chopra709@example.com,Chandigarh,Punjab,2019-10-07,Verified,Business,3572970,Medium
CUST000710,Aarav,Iyer,1966-07-20,Other,9867076604,aarav.iyer710@example.com,Pune,Maharashtra,2021-07-13,Verified,Business,3957138,Low
CUST000711,Priya,Mishra,1985-01-22,Other,9512686120,priya.mishra711@example.com,Bhopal,Madhya Pradesh,2019-07-24,Pending,Freelancer,2342889,Low
