account_id,customer_id,branch_id,account_type,account_number,open_date,balance,status,currency,nominee_registered
ACC0000854,CUST000870,BR0030,Savings,100000000854,2020-09-11,906144.53,Active,INR,Yes
ACC0000855,CUST000377,BR0043,Savings,100000000855,2013-12-14,623600.92,Active,INR,Yes
ACC0000856,CUST000961,BR0004,Savings,100000000856,2022-08-30,1109441.12,Active,INR,Yes
ACC0000857,CUST000012,BR0050,Current,100000000857,2019-07-03,49691.13,Active,INR,No
ACC0000858,CUST000021,BR0019,Recurring Deposit,100000000858,2020-02-24,494570.99,Inactive,INR,Yes
ACC0000859,CUST000346,BR0003,Savings,100000000859,2017-07-24,533326.33,Inactive,INR,Yes
ACC0000860,CUST000217,BR0002,Savings,100000000860,2021-11-13,799213.35,Active,INR,No
ACC0000861,CUST000483,BR0045,Salary,100000000861,2014-09-12,657818.38,Active,INR,Yes
ACC0000862,CUST000431,BR0027,Fixed Deposit,100000000862,2022-08-30,1093513.85,Active,INR,Yes
ACC0000863,CUST000630,BR0002,Salary,100000000863,2022-02-20,609948.26,Active,INR,No
ACC0000864,CUST000224,BR0033,Salary,100000000864,2025-05-29,970101.63,Active,INR,No
ACC0000865,CUST000770,BR0014,Current,100000000865,2016-08-01,365963.57,Active,INR,No
ACC0000866,CUST000410,BR0002,Salary,100000000866,2019-01-23,958684.55,Active,INR,Yes
ACC0000867,CUST000865,BR0043,Current,100000000867,2024-10-21,166091.39,Active,INR,No
ACC0000868,CUST000061,BR0017,Current,100000000868,2024-07-31,507393.64,Active,INR,Yes
ACC0000869,CUST000559,BR0026,Salary,100000000869,2021-12-06,36172.59,Active,INR,Yes
ACC0000870,CUST000860,BR0004,Salary,100000000870,2021-01-07,915725.72,Active,INR,Yes
ACC0000871,CUST000486,BR0013,Fixed Deposit,100000000871,2025-01-05,697834.51,Active,INR,Yes
ACC0000872,CUST000690,BR0037,Salary,100000000872,2015-08-01,588900.4,Active,INR,No
ACC0000873,CUST000720,BR0021,Recurring Deposit,100000000873,2016-07-29,927251.71,Active,INR,Yes
ACC0000874,CUST000469,BR0048,Fixed Deposit,100000000874,2012-02-19,640905.21,Active,INR,No
ACC0000875,CUST000626,BR0017,Savings,100000000875,2025-03-04,350678.1,Active,INR,Yes
ACC0000876,CUST000996,BR0006,Salary,100000000876,2017-04-28,1149190.71,Active,INR,Yes
ACC0000877,CUST000116,BR0019,Savings,100000000877,2024-09-07,732789.7,Active,INR,Yes
ACC0000878,CUST000390,BR0039,Savings,100000000878,2025-11-01,408304.31,Active,INR,Yes
ACC0000879,CUST000003,BR0024,Savings,100000000879,2025-08-14,636837.08,Closed,INR,No
ACC0000880,CUST000238,BR0036,Fixed Deposit,100000000880,2018-03-26,790597.4,Active,INR,Yes
ACC0000881,CUST000715,BR0010,Salary,100000000881,2013-09-09,559357.14,Active,INR,No
ACC0000882,CUST000483,BR0033,Fixed Deposit,100000000882,2012-02-15,463944.37,Active,INR,No
ACC0000883,CUST000680,BR0015,Salary,100000000883,2019-09-16,1059692.32,Active,INR,Yes
ACC0000884,CUST000106,BR0025,Salary,100000000884,2017-08-31,1059039.97,Active,INR,Yes
ACC0000885,CUST000923,BR0042,Current,100000000885,2019-05-15,2266.5,Closed,INR,Yes
ACC0000886,CUST000118,BR0031,Savings,100000000886,2025-06-08,1172803.18,Active,INR,No
ACC0000887,CUST000044,BR0029,Fixed Deposit,100000000887,2016-07-25,37789.85,Active,INR,Yes
ACC0000888,CUST000531,BR0041,Fixed Deposit,100000000888,2013-06-21,545386.78,Active,INR,Yes
ACC0000889,CUST000616,BR0027,Current,100000000889,2018-08-21,999591.83,Active,INR,No
ACC0000890,CUST000771,BR0002,Salary,100000000890,2012-06-06,549443.11,Active,INR,No
ACC0000891,CUST000975,BR0037,Savings,100000000891,2022-06-22,757799.38,Active,INR,No
ACC0000892,CUST000553,BR0001,Savings,100000000892,2025-04-14,822664.85,Active,INR,No
ACC0000893,CUST000880,BR0008,Savings,100000000893,2022-08-04,487670.34,Active,INR,Yes
ACC0000894,CUST000544,BR0009,Salary,100000000894,2017-05-20,750068.08,Active,INR,Yes
ACC0000895,CUST000945,BR0027,Savings,100000000895,2017-12-07,337092.93,Active,INR,No
ACC0000896,CUST000646,BR0042,Savings,100000000896,2017-09-04,401142.45,Active,INR,No
ACC0000897,CUST000922,BR0001,Savings,100000000897,2012-03-30,883073.75,Active,INR,Yes
ACC0000898,CUST000306,BR0011,Salary,100000000898,2020-05-21,258332.08,Active,INR,Yes
ACC0000899,CUST000962,BR0010,Recurring Deposit,100000000899,2022-04-14,437396.12,Active,INR,No
ACC0000900,CUST000584,BR0029,Savings,100000000900,2013-04-26,300285.74,Active,INR,No
ACC0000901,CUST000001,BR0009,Fixed Deposit,100000000901,2018-08-02,291118.52,Active,INR,No
ACC0000902,CUST000044,BR0023,Savings,100000000902,2021-07-12,307382.71,Active,INR,No
ACC0000903,CUST000809,BR0024,Salary,100000000903,2018-03-30,815763.77,Closed,INR,No
ACC0000904,CUST000847,BR0045,Savings,100000000904,2023-06-10,656367.83,Active,INR,No
ACC0000905,CUST000511,BR0016,Current,100000000905,2018-03-14,1126914.66,Active,INR,Yes
ACC0000906,CUST000203,BR0009,Savings,100000000906,2012-11-10,457700.81,Active,INR,No
ACC0000907,CUST000291,BR0038,Savings,100000000907,2020-05-12,697981.45,Active,INR,No
ACC0000908,CUST000992,BR0043,Fixed Deposit,100000000908,2015-01-10,898319.41,Closed,INR,Yes
ACC0000909,CUST000620,BR0034,Savings,100000000909,2015-09-20,1153514.59,Active,INR,Yes
ACC0000910,CUST000012,BR0025,Savings,100000000910,2013-08-18,1159814.81,Closed,INR,No
ACC0000911,CUST000182,BR0013,Fixed Deposit,100000000911,2020-06-15,732522.25,Active,INR,Yes
ACC0000912,CUST000603,BR0048,Current,100000000912,2024-04-17,297914.04,Active,INR,No
ACC0000913,CUST000886,BR0026,Current,100000000913,2022-05-29,852283.62,Active,INR,Yes
ACC0000914,CUST000382,BR0050,Savings,100000000914,2018-10-02,146140.95,Active,INR,Yes
ACC0000915,CUST000051,BR0034,Fixed Deposit,100000000915,2017-08-22,1074307.76,Active,INR,Yes
ACC0000916,CUST000336,BR0013,Current,100000000916,2016-04-02,1171269.88,Active,INR,Yes
ACC0000917,CUST000130,BR0026,Savings,100000000917,2012-02-06,1076217.38,Active,INR,Yes
ACC0000918,CUST000669,BR0043,Salary,100000000918,2020-12-11,176579.53,Active,INR,Yes
ACC0000919,CUST000980,BR0020,Salary,100000000919,2017-02-01,1023562.03,Inactive,INR,Yes
ACC0000920,CUST000223,BR0020,Savings,100000000920,2016-07-30,620145.14,Active,INR,No
ACC0000921,CUST000156,BR0041,Salary,100000000921,2022-07-17,159308.11,Active,INR,No
ACC0000922,CUST000660,BR0021,Salary,100000000922,2020-08-09,356898.66,Active,INR,Yes
ACC0000923,CUST000304,BR0001,Savings,100000000923,2015-05-24,67205.64,Active,INR,No
ACC0000924,CUST000852,BR0015,Savings,100000000924,2022-11-12,1191994.77,Active,INR,Yes
ACC0000925,CUST000638,BR0017,Current,100000000925,2025-11-30,481114.18,Inactive,INR,Yes
ACC0000926,CUST000665,BR0024,Savings,100000000926,2014-12-14,1055276.43,Active,INR,No
ACC0000927,CUST000252,BR0041,Fixed Deposit,100000000927,2022-01-22,739016.58,Active,INR,No
ACC0000928,CUST000586,BR0022,Recurring Deposit,100000000928,2015-06-06,909355.95,Active,INR,No
ACC0000929,CUST000870,BR0001,Savings,100000000929,2018-11-22,589157.65,Active,INR,Yes
ACC0000930,CUST000326,BR0015,Recurring Deposit,100000000930,2016-05-09,578853.16,Active,INR,No
ACC0000931,CUST000100,BR0001,Savings,100000000931,2022-12-29,595293.76,Active,INR,Yes
ACC0000932,CUST000509,BR0023,Savings,100000000932,2021-05-25,103850.11,Active,INR,Yes
ACC0000933,CUST000990,BR0003,Savings,100000000933,2019-06-25,1000074.52,Active,INR,Yes
ACC0000934,CUST000605,BR0013,Current,100000000934,2016-05-03,252355.66,Active,INR,No
ACC0000935,CUST000750,BR0012,Salary,100000000935,2018-12-18,330436.48,Active,INR,Yes
ACC0000936,CUST000799,BR0018,Current,100000000936,2012-07-29,532995.78,Closed,INR,No
ACC0000937,CUST000887,BR0009,Salary,100000000937,2019-01-26,1183740.87,Inactive,INR,Yes
ACC0000938,CUST000709,BR0031,Savings,100000000938,2013-09-16,932981.9,Active,INR,No
ACC0000939,CUST000645,BR0003,Recurring Deposit,100000000939,2024-07-01,1024071.86,Closed,INR,Yes
ACC0000940,CUST000495,BR0045,Savings,100000000940,2015-09-25,1036721.64,Active,INR,Yes
ACC0000941,CUST000275,BR0023,Savings,100000000941,2017-09-26,44928.76,Active,INR,No
ACC0000942,CUST000522,BR0001,Savings,100000000942,2024-03-19,890514.15,Active,INR,Yes
ACC0000943,CUST000329,BR0029,Savings,100000000943,2025-11-20,471184.53,Active,INR,Yes
ACC0000944,CUST000944,BR0026,Savings,100000000944,2023-01-12,985599.16,Active,INR,No
ACC0000945,CUST000012,BR0038,Savings,100000000945,2012-04-13,860330.97,Active,INR,No
ACC0000946,CUST000121,BR0035,Savings,100000000946,2012-05-30,1193356.0,Active,INR,Yes
ACC0000947,CUST000183,BR0006,Salary,100000000947,2012-07-16,817326.66,Active,INR,No
ACC0000948,CUST000788,BR0011,Salary,100000000948,2012-11-22,286637.61,Active,INR,No
ACC0000949,CUST000701,BR0018,Current,100000000949,2012-06-21,792255.73,Active,INR,Yes
ACC0000950,CUST000156,BR0026,Savings,100000000950,2025-08-21,837528.52,Active,INR,No
ACC0000951,CUST000290,BR0045,Savings,100000000951,2025-06-18,248372.59,Active,INR,Yes
ACC0000952,CUST000351,BR0047,Savings,100000000952,2016-06-27,67064.78,Active,INR,No
ACC0000953,CUST000308,BR0017,Fixed Deposit,100000000953,2023-04-14,1089505.73,Inactive,INR,No
ACC0000954,CUST000500,BR0003,Current,100000000954,2025-07-28,670287.79,Frozen,INR,Yes
ACC0000955,CUST000611,BR0011,Savings,100000000955,2014-08-20,719582.5,Active,INR,No
ACC0000956,CUST000887,BR0015,Savings,100000000956,2016-06-23,817058.98,Inactive,INR,No
ACC0000957,CUST000388,BR0007,Savings,100000000957,2024-01-18,331174.62,Active,INR,Yes
ACC0000958,CUST000352,BR0011,Salary,100000000958,2017-05-28,224171.63,Active,INR,No
ACC0000959,CUST000034,BR0019,Recurring Deposit,100000000959,2015-07-25,176514.7,Active,INR,No
ACC0000960,CUST000695,BR0001,Current,100000000960,2018-02-11,436348.48,Active,INR,No
ACC0000961,CUST000744,BR0045,Recurring Deposit,100000000961,2013-04-09,1036320.08,Active,INR,Yes
ACC0000962,CUST000941,BR0041,Fixed Deposit,100000000962,2013-10-16,532829.75,Active,INR,No
ACC0000963,CUST000764,BR0005,Salary,100000000963,2024-11-01,407080.7,Active,INR,No
ACC0000964,CUST000432,BR0032,Salary,100000000964,2021-02-25,159158.49,Active,INR,Yes
ACC0000965,CUST000335,BR0045,Salary,100000000965,2020-06-06,1107457.48,Active,INR,Yes
ACC0000966,CUST000142,BR0048,Savings,100000000966,2023-12-28,361797.63,Active,INR,No
ACC0000967,CUST000833,BR0036,Fixed Deposit,100000000967,2012-02-18,259690.15,Active,INR,No
ACC0000968,CUST000050,BR0022,Fixed Deposit,100000000968,2013-02-28,472348.19,Active,INR,No
ACC0000969,CUST000245,BR0028,Salary,100000000969,2020-04-26,53298.14,Active,INR,Yes
ACC0000970,CUST000663,BR0041,Savings,100000000970,2012-03-06,748801.25,Active,INR,Yes
ACC0000971,CUST000881,BR0014,Current,100000000971,2025-04-14,142359.62,Active,INR,Yes
ACC0000972,CUST000655,BR0002,Savings,100000000972,2015-01-13,28454.92,Active,INR,Yes
ACC0000973,CUST000706,BR0013,Salary,100000000973,2022-04-26,908492.87,Active,INR,No
ACC0000974,CUST000237,BR0008,Current,100000000974,2016-03-09,1163026.39,Active,INR,No
ACC0000975,CUST000045,BR0009,Fixed Deposit,100000000975,2022-05-24,418905.85,Active,INR,No
ACC0000976,CUST000957,BR0019,Salary,100000000976,2017-10-12,973678.65,Frozen,INR,Yes
ACC0000977,CUST000045,BR0021,Savings,100000000977,2024-06-27,1155191.84,Active,INR,No
ACC0000978,CUST000948,BR0022,Savings,100000000978,2014-01-11,149664.69,Active,INR,Yes
ACC0000979,CUST000736,BR0036,Current,100000000979,2019-10-20,755285.96,Active,INR,No
ACC0000980,CUST000908,BR0019,Salary,100000000980,2020-12-05,1176430.91,Active,INR,Yes
ACC0000981,CUST000612,BR0044,Savings,100000000981,2014-10-07,592241.48,Active,INR,No
ACC0000982,CUST000717,BR0027,Savings,100000000982,2017-04-06,1163424.21,Active,INR,No
ACC0000983,CUST000861,BR0009,Savings,100000000983,2021-06-27,37064.79,Active,INR,No
ACC0000984,CUST000885,BR0041,Savings,100000000984,2021-06-15,1082206.25,Active,INR,Yes
ACC0000985,CUST000202,BR0023,Salary,100000000985,2013-05-30,439483.99,Active,INR,Yes
ACC0000986,CUST000384,BR0013,Salary,100000000986,2013-07-09,529742.28,Active,INR,Yes
ACC0000987,CUST000434,BR0032,Salary,100000000987,2019-02-01,508184.47,Active,INR,No
ACC0000988,CUST000586,BR0004,Savings,100000000988,2016-01-08,307164.24,Active,INR,Yes
ACC0000989,CUST000605,BR0021,Savings,100000000989,2024-09-20,318785.27,Active,INR,No
ACC0000990,CUST000750,BR0048,Savings,100000000990,2014-03-06,816171.29,Active,INR,No
ACC0000991,CUST000598,BR0004,Savings,100000000991,2022-04-28,148168.34,Closed,INR,Yes
ACC0000992,CUST000777,BR0042,Fixed Deposit,100000000992,2026-04-17,690906.75,Active,INR,No
ACC0000993,CUST000868,BR0046,Savings,100000000993,2016-10-25,515907.39,Active,INR,Yes
ACC0000994,CUST000568,BR0016,Savings,100000000994,2019-03-25,856322.94,Active,INR,No
ACC0000995,CUST000406,BR0036,Recurring Deposit,100000000995,2020-05-23,824154.4,Active,INR,Yes
ACC0000996,CUST000994,BR0016,Recurring Deposit,100000000996,2022-09-22,1017154.18,Active,INR,Yes
ACC0000997,CUST000556,BR0017,Savings,100000000997,2012-02-18,966949.99,Active,INR,Yes
ACC0000998,CUST000168,BR0002,Current,100000000998,2021-09-12,586898.26,Active,INR,Yes
ACC0000999,CUST000707,BR0046,Current,100000000999,2022-09-29,255635.37,Active,INR,Yes
ACC0001000,CUST000580,BR0026,Savings,100000001000,2012-11-23,223658.94,Active,INR,Yes
ACC0001001,CUST000330,BR0016,Salary,100000001001,2020-11-08,1121758.2,Inactive,INR,No
ACC0001002,CUST000386,BR0040,Fixed Deposit,100000001002,2016-03-10,310315.62,Active,INR,Yes
ACC0001003,CUST000637,BR0046,Savings,100000001003,2023-12-31,1041025.7,Active,INR,Yes
ACC0001004,CUST000140,BR0016,Salary,100000001004,2012-06-26,690490.36,Active,INR,Yes
ACC0001005,CUST000067,BR0028,Current,100000001005,2017-02-10,913493.89,Active,INR,No
ACC0001006,CUST000301,BR0009,Savings,100000001006,2018-08-29,593825.5,Active,INR,Yes
ACC0001007,CUST000911,BR0039,Savings,100000001007,2022-11-02,398013.61,Active,INR,Yes
ACC0001008,CUST000337,BR0018,Salary,100000001008,2014-11-05,1076090.64,Active,INR,No
ACC0001009,CUST000332,BR0028,Current,100000001009,2025-08-31,746991.71,Active,INR,Yes
ACC0001010,CUST000128,BR0002,Savings,100000001010,2020-10-27,946428.6,Frozen,INR,Yes
ACC0001011,CUST000690,BR0010,Savings,100000001011,2021-09-13,1191477.81,Active,INR,Yes
ACC0001012,CUST000936,BR0009,Current,100000001012,2022-06-26,560501.12,Active,INR,Yes
ACC0001013,CUST000425,BR0047,Current,100000001013,2012-10-03,1145952.48,Active,INR,No
ACC0001014,CUST000748,BR0031,Savings,100000001014,2021-12-07,4637.09,Active,INR,Yes
ACC0001015,CUST000244,BR0025,Salary,100000001015,2019-07-07,737428.03,Active,INR,No
ACC0001016,CUST000139,BR0041,Savings,100000001016,2012-11-03,768555.66,Active,INR,No
ACC0001017,CUST000746,BR0004,Savings,100000001017,2023-02-15,324663.24,Active,INR,No
ACC0001018,CUST000485,BR0049,Savings,100000001018,2015-09-30,513919.15,Active,INR,No
ACC0001019,CUST000583,BR0001,Salary,100000001019,2021-08-21,996572.55,Active,INR,Yes
ACC0001020,CUST000251,BR0046,Savings,100000001020,2023-05-27,795000.5,Active,INR,No
ACC0001021,CUST000905,BR0017,Fixed Deposit,100000001021,2013-08-04,339628.04,Active,INR,No
ACC0001022,CUST000610,BR0032,Current,100000001022,2016-09-07,125832.39,Inactive,INR,No
ACC0001023,CUST000767,BR0037,Salary,100000001023,2018-03-25,1010615.2,Active,INR,Yes
ACC0001024,CUST000264,BR0039,Fixed Deposit,100000001024,2023-05-08,512985.57,Active,INR,No
ACC0001025,CUST000834,BR0021,Savings,100000001025,2018-04-29,716859.86,Active,INR,Yes
ACC0001026,CUST000147,BR0027,Salary,100000001026,2021-10-15,356270.32,Active,INR,Yes
ACC0001027,CUST000999,BR0038,Savings,100000001027,2020-07-18,122164.41,Active,INR,Yes
ACC0001028,CUST000677,BR0007,Savings,100000001028,2018-06-19,675080.66,Active,INR,No
ACC0001029,CUST000017,BR0001,Salary,100000001029,2016-02-03,822224.67,Active,INR,Yes
ACC0001030,CUST000141,BR0013,Salary,100000001030,2023-11-29,843987.22,Active,INR,No
ACC0001031,CUST000308,BR0012,Salary,100000001031,2026-04-15,194357.68,Active,INR,No
ACC0001032,CUST000765,BR0033,Salary,100000001032,2013-06-10,1016770.07,Active,INR,Yes
ACC0001033,CUST000931,BR0009,Savings,100000001033,2023-10-17,771730.55,Active,INR,Yes
ACC0001034,CUST000338,BR0043,Current,100000001034,2018-07-04,81337.35,Active,INR,No
ACC0001035,CUST000715,BR0005,Recurring Deposit,100000001035,2016-06-25,837640.49,Active,INR,No
ACC0001036,CUST000411,BR0020,Current,100000001036,2024-11-23,719550.34,Closed,INR,No
ACC0001037,CUST000401,BR0002,Salary,100000001037,2019-04-12,618619.02,Active,INR,No
ACC0001038,CUST000581,BR0050,Salary,100000001038,2016-04-28,1060371.07,Active,INR,Yes
ACC0001039,CUST000877,BR0040,Fixed Deposit,100000001039,2021-12-22,185421.27,Active,INR,Yes
ACC0001040,CUST000052,BR0035,Savings,100000001040,2015-02-26,500908.41,Active,INR,Yes
ACC0001041,CUST000008,BR0007,Savings,100000001041,2019-12-29,1081091.61,Active,INR,No
ACC0001042,CUST000974,BR0018,Savings,100000001042,2023-09-22,1136452.81,Active,INR,No
ACC0001043,CUST000910,BR0032,Savings,100000001043,2015-11-11,306091.46,Active,INR,Yes
ACC0001044,CUST000008,BR0004,Savings,100000001044,2022-01-04,405425.39,Active,INR,No
ACC0001045,CUST000828,BR0034,Fixed Deposit,100000001045,2018-07-13,820110.37,Active,INR,No
ACC0001046,CUST000392,BR0023,Savings,100000001046,2014-05-22,185110.55,Inactive,INR,No
ACC0001047,CUST000267,BR0005,Salary,100000001047,2025-03-15,734141.0,Closed,INR,Yes
ACC0001048,CUST000148,BR0013,Savings,100000001048,2021-02-12,1094623.14,Frozen,INR,Yes
ACC0001049,CUST000525,BR0050,Savings,100000001049,2019-02-20,984788.39,Inactive,INR,Yes
ACC0001050,CUST000464,BR0002,Recurring Deposit,100000001050,2021-02-26,233186.04,Inactive,INR,No
ACC0001051,CUST000830,BR0018,Savings,100000001051,2016-10-04,615477.1,Active,INR,Yes
ACC0001052,CUST000047,BR0045,Savings,100000001052,2013-02-01,648898.53,Active,INR,Yes
ACC0001053,CUST000032,BR0039,Salary,100000001053,2018-03-27,896175.74,Active,INR,Yes
ACC0001054,CUST000598,BR0050,Savings,100000001054,2013-06-26,988495.16,Active,INR,No
ACC0001055,CUST000889,BR0037,Fixed Deposit,100000001055,2015-01-10,1008919.22,Active,INR,Yes
ACC0001056,CUST000569,BR0018,Savings,100000001056,2020-02-18,467394.1,Active,INR,Yes
ACC0001057,CUST000306,BR0021,Fixed Deposit,100000001057,2022-05-29,245970.43,Active,INR,No
ACC0001058,CUST000770,BR0045,Current,100000001058,2023-06-05,1168432.38,Active,INR,No
ACC0001059,CUST000511,BR0041,Current,100000001059,2016-12-29,687858.11,Active,INR,No
ACC0001060,CUST000599,BR0041,Salary,100000001060,2013-01-04,168856.81,Frozen,INR,Yes
ACC0001061,CUST000173,BR0046,Current,100000001061,2018-01-23,176993.08,Inactive,INR,Yes
ACC0001062,CUST000821,BR0015,Recurring Deposit,100000001062,2019-12-08,1093661.41,Active,INR,Yes
ACC0001063,CUST000341,BR0034,Savings,100000001063,2012-05-23,562638.27,Active,INR,Yes
ACC0001064,CUST000042,BR0015,Savings,100000001064,2021-11-13,798152.98,Active,INR,No
ACC0001065,CUST000472,BR0024,Current,100000001065,2014-07-20,787739.07,Active,INR,No
ACC0001066,CUST000756,BR0018,Recurring Deposit,100000001066,2023-09-21,866100.61,Active,INR,Yes
ACC0001067,CUST000860,BR0039,Savings,100000001067,2023-08-30,1048613.44,Active,INR,No
ACC0001068,CUST000109,BR0037,Savings,100000001068,2017-06-27,776220.06,Active,INR,No
ACC0001069,CUST000032,BR0048,Current,100000001069,2024-04-21,452404.28,Active,INR,No
ACC0001070,CUST000170,BR0030,Savings,100000001070,2022-10-11,351396.39,Active,INR,Yes
ACC0001071,CUST000870,BR0029,Savings,100000001071,2012-01-21,461046.92,Active,INR,Yes
ACC0001072,CUST000673,BR0042,Fixed Deposit,100000001072,2013-12-09,446150.79,Frozen,INR,Yes
ACC0001073,CUST000480,BR0035,Current,100000001073,2018-08-12,934837.82,Inactive,INR,No
ACC0001074,CUST000842,BR0022,Current,100000001074,2021-04-17,747617.63,Active,INR,Yes
ACC0001075,CUST000956,BR0027,Fixed Deposit,100000001075,2017-04-13,160654.31,Active,INR,Yes
ACC0001076,CUST000670,BR0031,Savings,100000001076,2026-01-04,603353.0,Active,INR,Yes
ACC0001077,CUST000906,BR0011,Savings,100000001077,2024-11-08,68408.52,Active,INR,No
ACC0001078,CUST000324,BR0018,Fixed Deposit,100000001078,2024-02-28,753411.02,Active,INR,No
ACC0001079,CUST000830,BR0030,Recurring Deposit,100000001079,2025-01-10,387891.44,Active,INR,No
ACC0001080,CUST000431,BR0032,Savings,100000001080,2016-07-17,712221.43,Active,INR,Yes
ACC0001081,CUST000864,BR0029,Salary,100000001081,2022-05-19,617268.91,Active,INR,Yes
ACC0001082,CUST000329,BR0032,Current,100000001082,2024-07-05,697446.55,Active,INR,No
ACC0001083,CUST000172,BR0026,Salary,100000001083,2016-09-17,606880.78,Active,INR,No
ACC0001084,CUST000421,BR0014,Current,100000001084,2015-06-28,1151402.05,Active,INR,No
ACC0001085,CUST000082,BR0010,Savings,100000001085,2020-12-13,817669.88,Active,INR,Yes
ACC0001086,CUST000648,BR0022,Salary,100000001086,2024-04-09,1054253.53,Active,INR,Yes
ACC0001087,CUST000951,BR0037,Current,100000001087,2024-02-10,627832.2,Active,INR,Yes
ACC0001088,CUST000524,BR0050,Savings,100000001088,2012-08-05,778802.78,Active,INR,No
ACC0001089,CUST000398,BR0046,Salary,100000001089,2025-05-14,44459.19,Active,INR,No
ACC0001090,CUST000601,BR0009,Savings,100000001090,2015-04-17,707580.9,Active,INR,Yes
ACC0001091,CUST000230,BR0018,Fixed Deposit,100000001091,2023-06-21,795472.97,Active,INR,No
ACC0001092,CUST000623,BR0030,Fixed Deposit,100000001092,2017-06-10,856760.82,Active,INR,No
ACC0001093,CUST000336,BR0030,Current,100000001093,2021-04-12,1034771.52,Active,INR,Yes
ACC0001094,CUST000998,BR0013,Savings,100000001094,2022-01-02,16417.01,Active,INR,Yes
ACC0001095,CUST000758,BR0007,Salary,100000001095,2016-11-21,120629.98,Active,INR,Yes
ACC0001096,CUST000698,BR0050,Savings,100000001096,2012-09-25,429292.94,Active,INR,No
ACC0001097,CUST000633,BR0039,Salary,100000001097,2016-12-28,620135.66,Active,INR,No
ACC0001098,CUST000270,BR0003,Savings,100000001098,2023-06-02,645105.2,Active,INR,Yes
ACC0001099,CUST000319,BR0005,Savings,100000001099,2022-11-03,1141193.11,Active,INR,Yes
ACC0001100,CUST000771,BR0010,Fixed Deposit,100000001100,2019-03-28,1021072.71,Active,INR,No
ACC0001101,CUST000117,BR0021,Current,100000001101,2020-10-28,983053.03,Active,INR,Yes
ACC0001102,CUST000762,BR0003,Current,100000001102,2021-10-27,1054070.56,Active,INR,No
ACC0001103,CUST000551,BR0004,Fixed Deposit,100000001103,2015-03-10,278928.86,Closed,INR,No
ACC0001104,CUST000366,BR0028,Current,100000001104,2017-11-27,494710.44,Active,INR,No
ACC0001105,CUST000026,BR0049,Recurring Deposit,100000001105,2021-06-29,870892.26,Active,INR,No
ACC0001106,CUST000834,BR0002,Savings,100000001106,2016-11-20,1125189.26,Active,INR,No
ACC0001107,CUST000224,BR0049,Current,100000001107,2016-09-02,1042390.55,Active,INR,No
ACC0001108,CUST000375,BR0029,Salary,100000001108,2015-08-05,721903.24,Active,INR,Yes
ACC0001109,CUST000679,BR0029,Savings,100000001109,2023-06-02,472506.62,Active,INR,Yes
ACC0001110,CUST000728,BR0003,Savings,100000001110,2013-12-27,398046.36,Active,INR,No
ACC0001111,CUST000658,BR0011,Recurring Deposit,100000001111,2017-01-31,272353.65,Active,INR,No
ACC0001112,CUST000876,BR0048,Savings,100000001112,2024-05-02,416677.89,Active,INR,Yes
ACC0001113,CUST000598,BR0028,Salary,100000001113,2012-07-15,1136107.7,Inactive,INR,No
ACC0001114,CUST000299,BR0025,Salary,100000001114,2017-09-16,466837.06,Active,INR,No
ACC0001115,CUST000761,BR0041,Current,100000001115,2024-03-20,340480.82,Active,INR,No
ACC0001116,CUST000275,BR0048,Fixed Deposit,100000001116,2025-09-04,138328.03,Active,INR,Yes
ACC0001117,CUST000345,BR0001,Fixed Deposit,100000001117,2015-09-18,92768.62,Active,INR,No
ACC0001118,CUST000579,BR0036,Savings,100000001118,2018-06-06,1069542.78,Active,INR,No
ACC0001119,CUST000858,BR0018,Salary,100000001119,2020-09-02,839011.05,Active,INR,No
ACC0001120,CUST000837,BR0036,Savings,100000001120,2022-12-02,973128.15,Active,INR,Yes
ACC0001121,CUST000606,BR0047,Fixed Deposit,100000001121,2024-01-09,486379.18,Active,INR,Yes
ACC0001122,CUST000995,BR0013,Salary,100000001122,2012-08-22,974383.35,Active,INR,No
ACC0001123,CUST000993,BR0048,Savings,100000001123,2025-02-14,461672.76,Active,INR,Yes
ACC0001124,CUST000572,BR0013,Savings,100000001124,2022-02-23,551885.79,Active,INR,No
ACC0001125,CUST000426,BR0027,Savings,100000001125,2013-09-30,2294.04,Frozen,INR,No
ACC0001126,CUST000938,BR0016,Savings,100000001126,2012-09-19,161745.52,Active,INR,Yes
ACC0001127,CUST000137,BR0044,Salary,100000001127,2016-12-08,322763.51,Active,INR,Yes
ACC0001128,CUST000075,BR0014,Salary,100000001128,2021-06-30,664695.22,Inactive,INR,No
ACC0001129,CUST000367,BR0040,Salary,100000001129,2014-02-07,569486.41,Active,INR,Yes
ACC0001130,CUST000336,BR0010,Current,100000001130,2018-03-11,977195.84,Active,INR,No
ACC0001131,CUST000028,BR0040,Savings,100000001131,2017-07-02,932348.45,Active,INR,No
ACC0001132,CUST000312,BR0026,Fixed Deposit,100000001132,2021-09-27,1058077.67,Active,INR,No
ACC0001133,CUST000834,BR0004,Savings,100000001133,2020-08-09,295976.31,Active,INR,No
ACC0001134,CUST000224,BR0005,Current,100000001134,2020-01-01,882209.39,Active,INR,No
ACC0001135,CUST000365,BR0038,Salary,100000001135,2016-02-05,583418.14,Active,INR,No
ACC0001136,CUST000832,BR0006,Savings,100000001136,2013-01-03,32077.81,Inactive,INR,No
